market,openTimestamp,closeTimestamp,latency,price
"SOL","1700062754","1700062755","1","62.91680952"
"BTC","1700063410","1700063413","3","36379.999341328"
"ETH","1700063623","1700063628","5","2016.7536854"
"ETH","1700063493","1700063496","3","2019.1101842"
"ETH","1700063113","1700063117","4","2015.245"
"SOL","1700063258","1700063262","4","62.67662098"
"BTC","1700063224","1700063225","1","36307.69001214"
"BTC","1700063273","1700063277","4","36323.30539158"
"BTC","1700064197","1700064199","2","36556.410663875"
"ETH","1700063899","1700063900","1","2020.462499995"
"BTC","1700063272","1700063277","5","36320.6"
"BTC","1700063716","1700063718","2","36347.579997385"
"SOL","1700063534","1700063537","3","62.48427"
"ETH","1700062870","1700062874","4","2015.46776539"
"SOL","1700063209","1700063215","6","62.60307386"
"SOL","1700063027","1700063028","1","62.59835714"
"ETH","1700062863","1700062865","2","2015.23"
"ETH","1700063328","1700063331","3","2016.89167147"
"ETH","1700063534","1700063537","3","2017.89"
"SOL","1700063589","1700063590","1","62.33441757"
"SOL","1700063692","1700063695","3","62.29280803"
"ETH","1700062847","1700062851","4","2014.858700233"
"ETH","1700063759","1700063761","2","2019.84991055"
"ETH","1700064033","1700064035","2","2020.369999995"
"BTC","1700062746","1700062747","1","36270.99343083"
"ETH","1700064182","1700064183","1","2023.7"
"SOL","1700064129","1700064132","3","62.716746148"
"BTC","1700062794","1700062796","2","36287.315"
"BTC","1700063105","1700063107","2","36282.202074513"
"ETH","1700062899","1700062902","3","2015.225"
"BTC","1700063112","1700063117","5","36278.38238371"
"SOL","1700063078","1700063079","1","62.65833889"
"SOL","1700063073","1700063076","3","62.66180895"
"ETH","1700063499","1700063503","4","2019.52690918"
"BTC","1700063529","1700063530","1","36319.230344615"
"ETH","1700063979","1700063980","1","2021.113842795"
"BTC","1700062970","1700062972","2","36299.5"
"BTC","1700063386","1700063387","1","36362.8815"
"BTC","1700063323","1700063325","2","36321.475331242"
"SOL","1700064147","1700064151","4","62.766982553"
"BTC","1700064211","1700064215","4","36560.08255329"
"BTC","1700062996","1700063000","4","36296.616082615"
"BTC","1700064025","1700064026","1","36398.70693979"
"ETH","1700063105","1700063112","7","2015.208750485"
"BTC","1700064182","1700064183","1","36531.832666661"
"SOL","1700063415","1700063418","3","62.7293543"
"ETH","1700063065","1700063067","2","2015.03"
"SOL","1700063501","1700063502","1","62.64612448"
"BTC","1700063523","1700063524","1","36323.20795214"
"ETH","1700063907","1700063909","2","2020.335730805"
"BTC","1700064193","1700064200","7","36557.375437772"
"ETH","1700063716","1700063719","3","2018.162168835"
"ETH","1700063524","1700063527","3","2017.948992345"
"SOL","1700063310","1700063313","3","62.603517705"
"ETH","1700063967","1700063971","4","2021.095"
"ETH","1700063905","1700063906","1","2020.31146161"
"ETH","1700063124","1700063128","4","2015.36830541"
"SOL","1700062955","1700062956","1","62.81436269"
"SOL","1700063305","1700063308","3","62.618499142"
"BTC","1700063341","1700063344","3","36344.369278355"
"SOL","1700063386","1700063388","2","62.6060435"
"SOL","1700063061","1700063062","1","62.69227919"
"BTC","1700063855","1700063858","3","36377.070416666"
"BTC","1700063954","1700063955","1","36400.579714633"
"SOL","1700064065","1700064067","2","62.45577659"
"BTC","1700063296","1700063301","5","36326.39514756"
"SOL","1700063187","1700063188","1","62.71831571"
"SOL","1700063170","1700063173","3","62.71369322"
"SOL","1700063315","1700063316","1","62.60855164"
"ETH","1700063604","1700063611","7","2017.01060188"
"SOL","1700063635","1700063639","4","62.25387999"
"ETH","1700063484","1700063487","3","2019.03810279"
"SOL","1700063212","1700063216","4","62.607747735"
"BTC","1700063584","1700063586","2","36314.817728306"
"ETH","1700063178","1700063182","4","2016.288749995"
"BTC","1700062863","1700062866","3","36286.698044818"
"ETH","1700063904","1700063905","1","2020.405"
"SOL","1700063074","1700063078","4","62.655941865"
"BTC","1700064058","1700064065","7","36415.42299252"
"SOL","1700064160","1700064161","1","62.82326649"
"ETH","1700063646","1700063647","1","2017.08952933"
"ETH","1700064188","1700064249","61","2024.825555555"
"ETH","1700062929","1700062935","6","2016.1175"
"ETH","1700063548","1700063554","6","2017.915495413"
"BTC","1700062935","1700062936","1","36308.186136363"
"SOL","1700064056","1700064058","2","62.42515233"
"SOL","1700063870","1700063872","2","62.37994083"
"SOL","1700063949","1700063951","2","62.49169503"
"ETH","1700063225","1700063227","2","2016.36798244"
"SOL","1700063093","1700063097","4","62.64876355"
"SOL","1700063349","1700063350","1","62.613372035"
"SOL","1700063786","1700063793","7","62.36595281"
"SOL","1700063610","1700063614","4","62.21164812"
"BTC","1700063134","1700063138","4","36285.78288911"
"SOL","1700063871","1700063872","1","62.380435"
"ETH","1700063282","1700063286","4","2016.797446885"
"BTC","1700064132","1700064135","3","36443.84903776"
"ETH","1700064083","1700064084","1","2020.7"
"SOL","1700064153","1700064157","4","62.78952011"
"ETH","1700062910","1700062913","3","2015.318777405"
"BTC","1700063017","1700063019","2","36272.481166666"
"ETH","1700063918","1700063920","2","2020.795"
"ETH","1700063812","1700063814","2","2020.32705312"
"SOL","1700063008","1700063015","7","62.66739457"
"ETH","1700063890","1700063893","3","2020.069861955"
"BTC","1700062906","1700062908","2","36291.73625"
"SOL","1700062827","1700062829","2","62.899341"
"SOL","1700063436","1700063439","3","62.644930215"
"BTC","1700062840","1700062845","5","36273.3225"
"BTC","1700064214","1700064219","5","36545.774736842"
"SOL","1700062794","1700062795","1","62.927813661"
"BTC","1700064157","1700064159","2","36481.854537037"
"BTC","1700063759","1700063761","2","36365.82"
"BTC","1700062737","1700062739","2","36268.110647805"
"SOL","1700063210","1700063217","7","62.602063575"
"SOL","1700063780","1700063783","3","62.410294435"
"SOL","1700063129","1700063131","2","62.68017572"
"BTC","1700064189","1700064191","2","36546.12897278"
"SOL","1700063070","1700063074","4","62.66266362"
"ETH","1700063375","1700063376","1","2017.61"
"BTC","1700063272","1700063277","5","36320.6"
"BTC","1700062834","1700062837","3","36273.77126503"
"BTC","1700063590","1700063591","1","36310.457687735"
"ETH","1700062758","1700062761","3","2014.908238315"
"BTC","1700063291","1700063296","5","36326.17"
"SOL","1700063743","1700063753","10","62.35"
"SOL","1700064225","1700064249","24","62.931443225"
"BTC","1700062908","1700062909","1","36293.14333101"
