market,openTimestamp,closeTimestamp,latency,price
"BTC","1700068901","1700068902","1","36323.415914975"
"SOL","1700068471","1700068475","4","61.22257227"
"SOL","1700069156","1700069157","1","61.217885085"
"SOL","1700069071","1700069077","6","61.01430201"
"SOL","1700069089","1700069091","2","60.92538999"
"ETH","1700068602","1700068603","1","2008.81636336"
"BTC","1700069150","1700069153","3","36394.320895535"
"BTC","1700069057","1700069064","7","36387.892171589"
"SOL","1700068979","1700068984","5","61.04292409"
"SOL","1700068794","1700068796","2","61.15959733"
"SOL","1700068830","1700068835","5","61.23798286"
"ETH","1700068600","1700068601","1","2008.72566943"
"BTC","1700069049","1700069056","7","36383.91"
"SOL","1700069098","1700069103","5","60.89997583"
"BTC","1700068779","1700068781","2","36390.663721225"
"BTC","1700069136","1700069138","2","36382.1134375"
"SOL","1700069095","1700069101","6","60.90160384"
"ETH","1700068968","1700068972","4","2005.35365667"
"ETH","1700069116","1700069121","5","2007.62304427"
"ETH","1700068617","1700068623","6","2009.8875"
"ETH","1700068718","1700068720","2","2008.24875"
"BTC","1700068930","1700068932","2","36333.76494152"
"BTC","1700069152","1700069156","4","36394.647586916"
"SOL","1700068880","1700068887","7","61.10563498"
"ETH","1700068412","1700068414","2","2009.489785908"
"BTC","1700069156","1700069157","1","36398.11025475"
"ETH","1700069123","1700069130","7","2007.73664558"
"ETH","1700068672","1700068680","8","2009.1"
"BTC","1700068893","1700068896","3","36331.818189372"
"ETH","1700068686","1700068687","1","2009.145"
"BTC","1700068659","1700068664","5","36417.348"
"SOL","1700068800","1700068801","1","61.146974745"
"SOL","1700068835","1700068838","3","61.24399999"
"SOL","1700068958","1700068964","6","61.06413753"
"ETH","1700068623","1700068631","8","2008.995779675"
"ETH","1700068876","1700068880","4","2005.919526415"
"BTC","1700068791","1700068794","3","36381.95"
"ETH","1700068717","1700068720","3","2008.26"
"SOL","1700068892","1700068898","6","61.036934585"
"BTC","1700068620","1700068623","3","36411.766357505"
"ETH","1700068734","1700068740","6","2008.17701262"
"ETH","1700068641","1700068645","4","2009.08138416"
"SOL","1700068947","1700068954","7","61.06164745"
"ETH","1700069023","1700069084","61","2007.37170732"
"SOL","1700068621","1700068623","2","61.3314928"
"ETH","1700068809","1700068813","4","2007.65600687"
"ETH","1700069123","1700069130","7","2007.73664558"
"SOL","1700068773","1700068778","5","61.18818408"
"ETH","1700068901","1700068903","2","2005.49291779"
"BTC","1700068924","1700068927","3","36325.58850983"
"BTC","1700068610","1700068612","2","36406.188837188"
"SOL","1700068788","1700068789","1","61.177263055"
"BTC","1700069035","1700069041","6","36390.56"
"ETH","1700068755","1700068756","1","2006.2867121"
"ETH","1700068772","1700068778","6","2005.807865085"
"ETH","1700068670","1700068680","10","2009.10680832"
"SOL","1700068756","1700068761","5","61.269405833"
"BTC","1700068856","1700068861","5","36395.38445746"
"SOL","1700069039","1700069045","6","61.026365355"
"BTC","1700069009","1700069013","4","36365.880655305"
"ETH","1700068466","1700068471","5","2008.8227622"
"BTC","1700069016","1700069018","2","36379.49032658"
"SOL","1700069131","1700069137","6","61.05136491"
"BTC","1700069022","1700069029","7","36379.895"
"SOL","1700068968","1700068972","4","61.0695557"
"BTC","1700068863","1700068869","6","36396.737481518"
"BTC","1700068925","1700068927","2","36325.5878918"
"ETH","1700068896","1700068901","5","2005.490326828"
"ETH","1700069021","1700069026","5","2007.316029225"
"ETH","1700068621","1700068623","2","2009.009654385"
"ETH","1700068394","1700068398","4","2008.621401905"
"ETH","1700068751","1700068753","2","2006.43974464"
"SOL","1700068613","1700068616","3","61.32533751"
"SOL","1700069125","1700069130","5","61.048194005"
"ETH","1700069136","1700069138","2","2007.76625"
"SOL","1700068695","1700068698","3","61.3950834"
"BTC","1700068989","1700068998","9","36357.358928756"
"BTC","1700068565","1700068568","3","36402.261602945"
"ETH","1700068971","1700068972","1","2005.3434461"
"BTC","1700068487","1700068492","5","36385.46741719"
"SOL","1700068885","1700068893","8","61.07634523"
"BTC","1700068763","1700068764","1","36386.304903033"
"ETH","1700069003","1700069008","5","2006.0601364"
"SOL","1700069013","1700069019","6","61.059578866"
"SOL","1700069064","1700069073","9","61.02011483"
"SOL","1700069157","1700069161","4","61.223485703"
"SOL","1700068645","1700068649","4","61.40172591"
"SOL","1700068788","1700068791","3","61.177263055"
"SOL","1700068910","1700068914","4","61.0686647"
"SOL","1700069048","1700069051","3","61.08555446"
"ETH","1700068704","1700068706","2","2009.2125"
"ETH","1700068932","1700068936","4","2006.288518534"
"SOL","1700069055","1700069057","2","61.1068"
"BTC","1700069056","1700069060","4","36389.010027261"
"ETH","1700068765","1700068768","3","2005.514687768"
"ETH","1700068980","1700068982","2","2005.435"
"SOL","1700068419","1700068420","1","61.2920365"
"BTC","1700068688","1700068694","6","36427.977486165"
"ETH","1700068703","1700068706","3","2009.235"
"ETH","1700068687","1700068689","2","2009.150504071"
"ETH","1700068728","1700068735","7","2008.3475"
"SOL","1700069026","1700069034","8","61.04"
"ETH","1700068670","1700068680","10","2009.10680832"
"ETH","1700068611","1700068614","3","2009.42657409"
"SOL","1700068821","1700068826","5","61.23134556"
"BTC","1700068785","1700068788","3","36381.34569815"
"BTC","1700069085","1700069091","6","36354.72967916"
"BTC","1700068729","1700068735","6","36418.87207853"
"ETH","1700068898","1700068901","3","2005.52209874"
"BTC","1700069044","1700069047","3","36391.966871065"
